t,ch1,ch2,ch3
2.23E-07,-0.01469,13.21186,0.022925
2.24E-07,-0.02256,13.21186,0.022925
2.25E-07,-0.01469,13.05376,0.639526
2.26E-07,-0.00666,12.89565,0.204743
2.27E-07,-0.00666,13.05376,0.007115
2.28E-07,0.009091,13.05376,-0.04822
2.29E-07,-0.02256,13.05376,0.038735
2.30E-07,-0.00666,13.05376,0.054545
2.31E-07,-0.01469,12.89565,0.01502
2.32E-07,-0.01469,12.73755,0.007115
2.33E-07,-0.03043,12.57945,-0.00079
2.34E-07,0.009091,12.57945,-0.00079
2.35E-07,-0.01469,12.57945,0.038735
2.36E-07,0.001217,12.73755,0.133597
2.37E-07,-0.00666,12.57945,0.473518
2.38E-07,-0.02256,12.42134,0.141502
2.39E-07,0.001217,12.42134,-0.04032
2.40E-07,-0.01469,12.26324,-0.0166
2.41E-07,-0.00666,12.42134,0.070356
2.42E-07,0.001217,12.57945,0.04664
2.43E-07,-0.02256,12.10514,0.03083
2.44E-07,-0.01469,12.26324,0.007115
2.45E-07,0.001217,12.10514,0.022925
2.46E-07,0.009091,12.10514,0.01502
2.47E-07,-0.02256,11.94704,0.03083
2.48E-07,-0.02256,11.94704,0.228458
2.49E-07,0.016965,11.94704,0.283794
2.50E-07,-0.00666,11.63083,0.078261
2.51E-07,-0.01469,11.78893,-0.06403
2.52E-07,-0.01469,11.63083,-0.0087
2.53E-07,-0.02256,11.63083,0.070356
2.54E-07,-0.02256,11.63083,0.054545
2.55E-07,-0.02256,11.47273,0.022925
2.56E-07,-0.00666,11.31463,0.007115
2.57E-07,0.001217,11.63083,0.01502
2.58E-07,-0.00666,11.31463,0.022925
2.59E-07,-0.03043,11.15652,0.01502
2.60E-07,0.009091,10.99842,0.188933
2.61E-07,-0.01469,10.99842,0.101976
2.62E-07,0.009091,10.68221,0.038735
2.63E-07,-0.00666,10.84032,-0.05613
2.64E-07,0.016965,10.84032,0.007115
2.65E-07,-0.01469,10.68221,0.062451
2.66E-07,-0.00666,10.84032,0.054545
2.67E-07,-0.00666,10.36601,0.022925
2.68E-07,0.009091,10.52411,-0.00079
2.69E-07,-0.00666,10.36601,0.007115
2.70E-07,-0.01469,10.20791,0.038735
2.71E-07,-0.01469,10.20791,0.022925
2.72E-07,-0.01469,10.0498,0.062451
2.73E-07,0.001217,10.20791,0.022925
2.74E-07,0.001217,10.0498,0.007115
2.75E-07,0.009091,9.575494,-0.04822
2.76E-07,0.001217,9.575494,0.01502
2.77E-07,0.009091,9.575494,0.038735
2.78E-07,-0.02256,9.417392,0.03083
2.79E-07,0.001217,9.575494,0.01502
2.80E-07,-0.02256,9.417392,-0.00079
2.81E-07,-0.01469,9.417392,0.007115
2.82E-07,-0.03043,9.101186,0.01502
2.83E-07,-0.01469,9.259289,0.007115
2.84E-07,-0.01469,9.101186,0.101976
2.85E-07,0.009091,8.943083,0.04664
2.86E-07,-0.01469,8.943083,-0.00079
2.87E-07,-0.00666,8.78498,-0.0087
2.88E-07,0.024839,8.626878,0.022925
2.89E-07,0.016965,8.468775,0.038735
2.90E-07,-0.03043,8.310672,0.022925
2.91E-07,-0.00666,8.310672,-0.0087
2.92E-07,-0.00666,8.152569,0.007115
2.93E-07,-0.02256,8.152569,0.01502
2.94E-07,0.009091,7.836364,0.038735
2.95E-07,0.016965,7.836364,0.04664
2.96E-07,-0.02256,7.836364,0.236364
2.97E-07,0.016965,7.836364,0.086166
2.98E-07,-0.00666,7.994466,0.01502
2.99E-07,-0.00666,7.520158,0.022925
3.00E-07,-0.01469,7.520158,0.03083
3.01E-07,-0.02256,7.203953,0.03083
3.02E-07,-0.03043,7.203953,0.03083
3.03E-07,-0.02256,7.203953,0.01502
3.04E-07,-0.00666,7.04585,0.007115
3.05E-07,-0.02256,7.04585,0.01502
3.06E-07,-0.01469,6.887747,0.03083
3.07E-07,-0.01469,6.571541,0.125692
3.08E-07,-0.02256,6.887747,0.212648
3.09E-07,0.001217,6.255336,0.070356
3.10E-07,0.001217,6.413439,0.01502
3.11E-07,0.009091,6.571541,0.01502
3.12E-07,-0.00666,5.93913,0.038735
3.13E-07,-0.01469,5.93913,0.03083
3.14E-07,0.001217,6.097233,0.03083
3.15E-07,-0.01469,5.93913,0.022925
3.16E-07,-0.02256,5.781028,0.038735
3.17E-07,0.016965,5.622925,0.03083
3.18E-07,-0.02256,5.464822,0.03083
3.19E-07,-0.03043,5.781028,0.133597
3.20E-07,-0.01469,5.306719,0.125692
3.21E-07,0.009091,5.306719,0.04664
3.22E-07,0.009091,5.148617,-0.00079
3.23E-07,0.001217,4.990514,0.022925
3.24E-07,-0.01469,4.832411,0.054545
3.25E-07,0.016965,4.674308,0.04664
3.26E-07,-0.00666,4.832411,0.04664
3.27E-07,0.001217,4.674308,0.03083
3.28E-07,-0.00666,4.674308,0.04664
3.29E-07,-0.02256,4.358103,0.04664
3.30E-07,-0.02256,4.358103,0.03083
3.31E-07,-0.01469,4.2,0.086166
3.32E-07,-0.01469,4.358103,0.054545
3.33E-07,0.009091,3.883795,0.038735
3.34E-07,0.009091,4.041897,-0.00079
3.35E-07,0.001217,3.725692,0.04664
3.36E-07,0.016965,3.883795,0.062451
3.37E-07,0.001217,3.725692,0.038735
3.38E-07,-0.02256,3.567589,0.04664
3.39E-07,-0.01469,3.409486,0.03083
3.40E-07,-0.03043,3.251383,0.038735
3.41E-07,-0.01469,3.251383,0.04664
3.42E-07,-0.01469,3.251383,0.038735
3.43E-07,0.001217,3.251383,0.094071
3.44E-07,-0.00666,3.093281,0.054545
3.45E-07,-0.00666,2.935178,0.038735
3.46E-07,0.001217,2.935178,0.01502
3.47E-07,0.001217,3.093281,0.022925
3.48E-07,0.009091,2.777075,0.04664
3.49E-07,0.024839,2.935178,0.03083
3.50E-07,-0.00666,2.46087,0.01502
3.51E-07,-0.02256,2.46087,0.022925
3.52E-07,-0.00666,2.618972,0.03083
3.53E-07,-0.01469,2.46087,0.022925
3.54E-07,-0.00666,2.618972,0.03083
3.55E-07,-0.00666,2.618972,0.117787
3.56E-07,-0.00666,2.302767,0.054545
3.57E-07,-0.00666,2.302767,0.01502
3.58E-07,-0.02256,2.144664,0.01502
3.59E-07,0.001217,2.302767,0.01502
3.60E-07,0.001217,1.828459,0.03083
3.61E-07,0.001217,1.828459,0.01502
3.62E-07,-0.03043,1.986561,0.007115
3.63E-07,-0.01469,1.986561,-0.00079
3.64E-07,-0.00666,1.986561,-0.00079
3.65E-07,-0.01469,1.670356,0.007115
3.66E-07,0.001217,1.670356,0.03083
3.67E-07,-0.00666,1.670356,0.086166
3.68E-07,-0.01469,1.670356,0.01502
3.69E-07,0.001217,1.670356,-0.0087
3.70E-07,0.001217,1.35415,-0.0166
3.71E-07,-0.00666,1.196047,0.007115
3.72E-07,-0.00666,1.35415,-0.00079
3.73E-07,-0.02256,1.35415,-0.0087
3.74E-07,-0.02256,1.196047,-0.0166
3.75E-07,-0.03043,1.037945,-0.0166
3.76E-07,-0.03043,1.037945,-0.00079
3.77E-07,-0.00666,0.879842,-0.0166
3.78E-07,0.001217,1.196047,0.054545
3.79E-07,0.016965,0.879842,0.054545
3.80E-07,-0.03043,0.879842,0.007115
3.81E-07,-0.00666,0.721739,-0.02451
3.82E-07,-0.01469,0.879842,-0.0166
3.83E-07,-0.03831,0.721739,-0.0087
3.84E-07,-0.00666,0.721739,0.01502
3.85E-07,0.009091,0.879842,-0.0087
3.86E-07,-0.00666,0.563636,-0.00079
3.87E-07,0.001217,0.563636,-0.0166
3.88E-07,0.001217,0.405534,-0.00079
3.89E-07,0.001217,0.405534,-0.0087
3.90E-07,-0.02256,0.405534,0.086166
3.91E-07,-0.00666,0.089328,0.038735
3.92E-07,-0.03043,0.089328,-0.00079
3.93E-07,-0.01469,0.247431,-0.02451
3.94E-07,-0.00666,0.247431,-0.00079
3.95E-07,0.009091,-0.06877,0.01502
3.96E-07,0.009091,0.089328,-0.00079
3.97E-07,-0.01469,-0.06877,0.007115
3.98E-07,-0.01469,-0.22688,-0.00079
3.99E-07,-0.00666,-0.06877,-0.0087
4.00E-07,-0.00666,0.089328,0.007115
4.01E-07,-0.03043,-0.38498,-0.00079
4.02E-07,0.024839,-0.54308,0.109881
4.03E-07,-0.01469,-0.38498,0.062451
4.04E-07,-0.04618,-0.54308,0.01502
4.05E-07,-0.00666,-0.70119,-0.00079
4.06E-07,-0.01469,-0.70119,0.01502
4.07E-07,0.001217,-0.85929,0.022925
4.08E-07,-0.01469,-0.70119,0.01502
4.09E-07,-0.01469,-1.01739,0.007115
4.10E-07,0.001217,-0.85929,-0.00079
4.11E-07,0.001217,-1.01739,-0.00079
4.12E-07,-0.00666,-0.85929,0.01502
4.13E-07,0.009091,-0.85929,0.007115
4.14E-07,0.016965,-1.01739,0.101976
4.15E-07,-0.01469,-0.70119,0.04664
4.16E-07,0.009091,-1.17549,-0.00079
4.17E-07,-0.01469,-1.3336,-0.00079
4.18E-07,-0.00666,-1.3336,0.01502
4.19E-07,-0.00666,-1.3336,0.022925
4.20E-07,-0.01469,-1.3336,0.01502
4.21E-07,0.009091,-1.6498,-0.00079
4.22E-07,-0.00666,-1.3336,0.007115
4.23E-07,-0.02256,-1.3336,0.007115
4.24E-07,-0.00666,-1.4917,0.007115
4.25E-07,-0.01469,-1.6498,0.03083
4.26E-07,0.009091,-1.6498,0.078261
4.27E-07,-0.02256,-1.6498,0.03083
4.28E-07,-0.02256,-1.80791,0.007115
4.29E-07,0.001217,-1.80791,-0.0087
4.30E-07,-0.02256,-1.80791,0.007115
4.31E-07,-0.00666,-1.96601,-0.0087
4.32E-07,0.009091,-1.80791,-0.0087
4.33E-07,0.001217,-1.96601,-0.0166
4.34E-07,-0.01469,-1.96601,-0.0166
4.35E-07,0.009091,-1.96601,-0.0166
4.36E-07,-0.01469,-1.96601,-0.0087
4.37E-07,-0.02256,-1.80791,0.038735
4.38E-07,0.001217,-1.96601,0.04664
4.39E-07,-0.03043,-2.12411,-0.0166
4.40E-07,-0.02256,-2.28221,-0.02451
4.41E-07,-0.01469,-2.12411,-0.03241
4.42E-07,-0.03043,-2.28221,-0.0166
4.43E-07,-0.00666,-2.28221,-0.0166
4.44E-07,0.001217,-2.12411,-0.02451
4.45E-07,-0.00666,-2.28221,-0.0166
4.46E-07,-0.00666,-2.28221,-0.0166
4.47E-07,0.001217,-2.28221,-0.03241
4.48E-07,-0.01469,-2.28221,-0.03241
4.49E-07,-0.01469,-2.59842,0.054545
4.50E-07,0.001217,-2.28221,0.007115
4.51E-07,-0.02256,-2.28221,-0.0166
4.52E-07,0.001217,-2.44032,-0.04822
4.53E-07,0.016965,-2.44032,-0.04032
4.54E-07,0.001217,-2.44032,-0.03241
4.55E-07,-0.02256,-2.75652,-0.0166
4.56E-07,0.001217,-2.59842,-0.04822
4.57E-07,-0.01469,-2.59842,-0.03241
4.58E-07,-0.00666,-2.91462,-0.04032
4.59E-07,-0.00666,-2.59842,-0.03241
4.60E-07,-0.00666,-2.44032,-0.04032
4.61E-07,0.009091,-2.59842,0.038735
4.62E-07,0.009091,-2.75652,-0.0087
4.63E-07,-0.01469,-2.44032,-0.02451
4.64E-07,-0.01469,-2.91462,-0.04032
4.65E-07,-0.02256,-2.91462,-0.03241
4.66E-07,-0.02256,-2.75652,-0.0166
4.67E-07,-0.03043,-3.07273,-0.02451
4.68E-07,0.009091,-2.59842,-0.04032
4.69E-07,-0.01469,-2.91462,-0.03241
4.70E-07,-0.00666,-2.75652,-0.04822
4.71E-07,0.001217,-2.91462,-0.04032
4.72E-07,-0.00666,-2.91462,-0.04032
4.73E-07,0.001217,-3.07273,0.04664
4.74E-07,-0.03043,-3.07273,-0.0087
4.75E-07,-0.01469,-3.23083,-0.04032
4.76E-07,-0.02256,-2.91462,-0.04032
4.77E-07,-0.02256,-2.91462,-0.02451
4.78E-07,-0.02256,-3.07273,-0.02451
4.79E-07,-0.01469,-3.23083,-0.03241
4.80E-07,-0.01469,-3.07273,-0.03241
4.81E-07,-0.00666,-2.91462,-0.03241
4.82E-07,-0.01469,-3.23083,-0.02451
4.83E-07,-0.00666,-3.38893,-0.02451
4.84E-07,-0.02256,-3.07273,-0.0166
4.85E-07,-0.03043,-3.38893,0.022925
4.86E-07,0.001217,-3.38893,-0.00079
4.87E-07,-0.00666,-3.23083,-0.03241
4.88E-07,-0.02256,-3.54704,-0.0087
4.89E-07,-0.00666,-3.54704,-0.0087
4.90E-07,-0.01469,-3.23083,-0.0166
4.91E-07,-0.00666,-3.23083,-0.0166
4.92E-07,0.001217,-3.54704,-0.0087
4.93E-07,-0.01469,-3.23083,-0.0087
4.94E-07,-0.01469,-3.38893,-0.0087
4.95E-07,-0.01469,-3.38893,-0.0087
4.96E-07,-0.02256,-3.23083,0.007115
4.97E-07,-0.02256,-3.38893,0.03083
4.98E-07,-0.00666,-3.86324,0.007115
4.99E-07,-0.00666,-3.70514,-0.0087
5.00E-07,-0.00666,-3.70514,-0.0087
5.01E-07,-0.00666,-3.54704,-0.0087
5.02E-07,-0.01469,-3.70514,0.007115
5.03E-07,-0.02256,-3.54704,-0.0087
5.04E-07,-0.03831,-3.70514,-0.0087
5.05E-07,0.001217,-3.54704,-0.0087
5.06E-07,-0.00666,-3.54704,-0.00079
5.07E-07,-0.03043,-3.54704,-0.0087
5.08E-07,-0.01469,-3.70514,0.03083
5.09E-07,-0.02256,-3.70514,0.03083
5.10E-07,-0.00666,-3.54704,-0.00079
5.11E-07,-0.00666,-3.70514,0.007115
5.12E-07,-0.02256,-3.70514,-0.00079
5.13E-07,-0.03043,-3.70514,-0.00079
5.14E-07,-0.02256,-3.70514,-0.00079
5.15E-07,-0.03043,-3.70514,-0.0166
5.16E-07,-0.02256,-3.86324,-0.0166
5.17E-07,-0.02256,-3.70514,0.007115
5.18E-07,0.001217,-4.02134,-0.00079
5.19E-07,-0.02256,-3.86324,-0.0087
5.20E-07,-0.01469,-3.54704,0.038735
5.21E-07,0.001217,-3.70514,0.022925
5.22E-07,0.001217,-3.86324,-0.00079
5.23E-07,-0.01469,-3.86324,-0.0087
5.24E-07,0.016965,-3.86324,0.022925
5.25E-07,0.016965,-3.54704,0.007115
5.26E-07,-0.01469,-3.86324,-0.0087
5.27E-07,0.009091,-3.70514,0.007115
5.28E-07,-0.02256,-3.70514,-0.0087
5.29E-07,-0.02256,-3.70514,-0.0087
5.30E-07,0.001217,-3.70514,0.022925
5.31E-07,-0.00666,-3.70514,-0.00079
5.32E-07,-0.02256,-3.70514,0.054545
5.33E-07,-0.00666,-3.86324,0.007115
5.34E-07,-0.02256,-3.86324,-0.00079
5.35E-07,-0.03043,-3.70514,-0.00079
5.36E-07,-0.03043,-3.86324,0.007115
5.37E-07,-0.02256,-3.86324,0.01502
5.38E-07,-0.00666,-3.70514,0.007115
5.39E-07,-0.03043,-3.70514,-0.00079
5.40E-07,0.009091,-3.54704,0.007115
5.41E-07,-0.02256,-3.70514,0.01502
5.42E-07,-0.01469,-3.70514,-0.00079
5.43E-07,-0.00666,-3.54704,0.01502
5.44E-07,-0.01469,-3.70514,0.04664
5.45E-07,0.001217,-3.86324,0.007115
5.46E-07,-0.00666,-3.54704,0.01502
5.47E-07,-0.02256,-3.54704,0.007115
5.48E-07,-0.00666,-3.54704,0.01502
5.49E-07,-0.01469,-3.70514,0.007115
5.50E-07,-0.01469,-3.70514,0.01502
5.51E-07,-0.00666,-3.54704,0.01502
5.52E-07,0.001217,-3.54704,0.01502
5.53E-07,0.009091,-3.86324,0.01502
5.54E-07,-0.01469,-3.70514,0.007115
5.55E-07,-0.01469,-3.70514,0.038735
5.56E-07,0.001217,-3.70514,0.04664
5.57E-07,0.009091,-3.70514,0.03083
5.58E-07,-0.02256,-3.54704,0.007115
5.59E-07,0.001217,-3.54704,0.022925
5.60E-07,-0.02256,-3.54704,0.03083
5.61E-07,-0.01469,-3.70514,0.022925
5.62E-07,-0.00666,-3.54704,0.01502
5.63E-07,-0.00666,-3.70514,0.022925
5.64E-07,-0.00666,-3.70514,0.03083
5.65E-07,-0.00666,-3.38893,0.022925
5.66E-07,-0.01469,-3.54704,0.038735
5.67E-07,-0.02256,-3.70514,0.054545
5.68E-07,-0.01469,-3.38893,0.054545
5.69E-07,-0.03043,-3.54704,0.054545
5.70E-07,-0.01469,-3.38893,0.03083
5.71E-07,0.001217,-3.54704,0.04664
5.72E-07,-0.03043,-3.38893,0.04664
5.73E-07,-0.01469,-3.70514,0.038735
5.74E-07,0.009091,-3.54704,0.054545
5.75E-07,-0.01469,-3.54704,0.038735
5.76E-07,-0.00666,-3.70514,0.04664
5.77E-07,-0.02256,-3.54704,0.038735
5.78E-07,0.001217,-3.54704,0.04664
5.79E-07,-0.03043,-3.38893,0.070356
5.80E-07,-0.03043,-3.54704,0.062451
5.81E-07,0.016965,-3.54704,0.054545
5.82E-07,-0.02256,-3.54704,0.04664
5.83E-07,0.001217,-3.38893,0.04664
5.84E-07,-0.02256,-3.54704,0.062451
5.85E-07,0.009091,-3.38893,0.04664
5.86E-07,0.009091,-3.23083,0.054545
5.87E-07,-0.03043,-3.70514,0.054545
5.88E-07,-0.02256,-3.54704,0.062451
5.89E-07,-0.01469,-3.23083,0.054545
5.90E-07,-0.03043,-3.23083,0.054545
5.91E-07,-0.01469,-3.38893,0.078261
5.92E-07,-0.02256,-3.38893,0.062451
5.93E-07,-0.01469,-3.54704,0.04664
5.94E-07,-0.03043,-3.23083,0.04664
5.95E-07,0.016965,-3.70514,0.054545
5.96E-07,-0.00666,-3.54704,0.054545
5.97E-07,-0.02256,-3.54704,0.04664
5.98E-07,-0.02256,-3.23083,0.054545
5.99E-07,-0.00666,-3.23083,0.04664
6.00E-07,-0.01469,-3.23083,0.038735
6.01E-07,-0.00666,-3.54704,0.04664
6.02E-07,-0.01469,-3.23083,0.03083
6.03E-07,0.001217,-3.38893,0.054545
6.04E-07,-0.03043,-3.38893,0.04664
6.05E-07,-0.01469,-3.38893,0.038735
6.06E-07,0.009091,-3.23083,0.038735
6.07E-07,-0.03043,-3.23083,0.03083
6.08E-07,-0.01469,-3.23083,0.03083
6.09E-07,-0.02256,-3.07273,0.038735
6.10E-07,-0.01469,-3.54704,0.01502
6.11E-07,-0.02256,-3.23083,0.022925
6.12E-07,-0.03043,-3.07273,0.01502
6.13E-07,0.009091,-3.38893,0.03083
6.14E-07,-0.03043,-3.07273,0.03083
6.15E-07,0.001217,-2.91462,0.054545
6.16E-07,0.001217,-3.38893,0.01502
6.17E-07,-0.00666,-3.07273,0.007115
6.18E-07,-0.02256,-3.23083,0.01502
6.19E-07,-0.00666,-3.07273,0.007115
6.20E-07,0.001217,-3.38893,0.022925
6.21E-07,-0.02256,-3.23083,0.01502
6.22E-07,0.016965,-3.07273,0.01502
6.23E-07,-0.02256,-3.07273,0.01502
6.24E-07,0.001217,-3.07273,0.01502
6.25E-07,-0.03831,-3.23083,-0.00079
6.26E-07,-0.03043,-3.07273,0.01502
6.27E-07,-0.02256,-3.07273,0.01502
6.28E-07,-0.01469,-3.23083,0.01502
6.29E-07,-0.01469,-3.38893,0.01502
6.30E-07,-0.01469,-3.07273,0.007115
6.31E-07,-0.02256,-3.07273,0.022925
6.32E-07,-0.03043,-2.91462,0.007115
6.33E-07,-0.00666,-2.91462,-0.00079
6.34E-07,0.001217,-2.91462,0.007115
6.35E-07,-0.01469,-3.07273,0.01502
6.36E-07,-0.02256,-3.23083,0.007115
6.37E-07,-0.02256,-2.91462,0.007115
6.38E-07,0.016965,-3.07273,0.03083
6.39E-07,-0.01469,-2.91462,0.01502
6.40E-07,-0.02256,-2.91462,0.007115
6.41E-07,-0.01469,-2.59842,0.007115
6.42E-07,0.001217,-2.75652,0.007115
6.43E-07,0.001217,-2.91462,0.007115
6.44E-07,-0.02256,-2.44032,0.007115
6.45E-07,-0.00666,-2.75652,0.01502
6.46E-07,-0.03043,-2.75652,0.01502
6.47E-07,-0.01469,-2.59842,-0.00079
6.48E-07,-0.03831,-2.59842,0.007115
6.49E-07,-0.00666,-2.75652,-0.00079
6.50E-07,-0.00666,-2.59842,0.01502
6.51E-07,0.001217,-2.59842,0.01502
6.52E-07,-0.03043,-2.59842,0.007115
6.53E-07,-0.01469,-2.91462,-0.0087
6.54E-07,0.001217,-2.59842,0.007115
6.55E-07,-0.00666,-2.44032,0.007115
6.56E-07,-0.01469,-2.44032,0.01502
6.57E-07,-0.02256,-2.59842,-0.00079
6.58E-07,0.009091,-2.59842,0.007115
6.59E-07,0.009091,-2.44032,-0.00079
6.60E-07,0.009091,-2.12411,0.007115
6.61E-07,-0.01469,-2.44032,0.01502
6.62E-07,-0.00666,-2.44032,0.022925
6.63E-07,-0.02256,-2.44032,-0.00079
6.64E-07,-0.02256,-2.28221,0.007115
6.65E-07,-0.03043,-2.44032,-0.0087
6.66E-07,-0.00666,-2.12411,0.007115
6.67E-07,-0.01469,-2.59842,-0.00079
6.68E-07,0.001217,-2.28221,-0.00079
6.69E-07,-0.02256,-2.44032,0.007115
6.70E-07,-0.01469,-2.44032,0.007115
6.71E-07,-0.01469,-2.28221,0.007115
6.72E-07,0.009091,-2.28221,0.007115
6.73E-07,-0.00666,-1.96601,0.01502
6.74E-07,-0.03043,-2.28221,0.01502
6.75E-07,0.001217,-2.28221,-0.00079
6.76E-07,-0.00666,-1.96601,-0.00079
6.77E-07,0.001217,-2.44032,0.007115
6.78E-07,-0.00666,-2.28221,0.007115
6.79E-07,-0.01469,-2.59842,-0.00079
6.80E-07,-0.02256,-2.28221,-0.00079
6.81E-07,-0.02256,-2.12411,-0.0087
6.82E-07,-0.01469,-2.12411,-0.00079
6.83E-07,-0.02256,-1.96601,-0.00079
6.84E-07,0.001217,-2.28221,-0.00079
6.85E-07,-0.00666,-2.28221,-0.00079
6.86E-07,0.009091,-1.96601,0.007115
6.87E-07,-0.03043,-2.12411,0.007115
6.88E-07,-0.01469,-1.80791,-0.0087
6.89E-07,-0.01469,-1.80791,0.007115
6.90E-07,0.001217,-1.96601,-0.0087
6.91E-07,-0.01469,-1.80791,-0.00079
6.92E-07,0.001217,-1.96601,-0.00079
6.93E-07,-0.00666,-1.80791,-0.0087
6.94E-07,0.009091,-1.80791,-0.00079
6.95E-07,-0.00666,-1.80791,-0.02451
6.96E-07,-0.01469,-1.80791,-0.0166
6.97E-07,0.009091,-1.80791,-0.0087
6.98E-07,-0.01469,-1.6498,-0.00079
6.99E-07,-0.01469,-1.80791,-0.0087
7.00E-07,0.001217,-1.80791,-0.0166
7.01E-07,-0.00666,-1.6498,-0.0166
7.02E-07,0.009091,-1.80791,-0.0166
7.03E-07,-0.00666,-1.6498,-0.0087
7.04E-07,-0.00666,-1.80791,-0.0166
7.05E-07,-0.02256,-1.6498,-0.03241
7.06E-07,0.009091,-1.6498,-0.02451
7.07E-07,-0.00666,-1.4917,-0.0166
7.08E-07,-0.02256,-1.80791,-0.02451
7.09E-07,0.009091,-1.96601,-0.0166
7.10E-07,-0.00666,-1.6498,-0.0166
7.11E-07,-0.00666,-1.4917,-0.02451
7.12E-07,-0.00666,-1.6498,-0.04822
7.13E-07,-0.00666,-1.4917,-0.03241
7.14E-07,-0.03043,-1.4917,-0.02451
7.15E-07,-0.03043,-1.4917,-0.04032
7.16E-07,-0.02256,-1.6498,-0.02451
7.17E-07,-0.02256,-1.4917,-0.02451
7.18E-07,-0.00666,-1.4917,-0.03241
7.19E-07,-0.00666,-1.4917,-0.04032
7.20E-07,-0.00666,-1.4917,-0.03241
7.21E-07,-0.00666,-1.6498,-0.04032
7.22E-07,0.009091,-1.3336,-0.04032
7.23E-07,0.001217,-1.3336,-0.03241
7.24E-07,-0.01469,-1.4917,-0.04032
7.25E-07,-0.02256,-1.6498,-0.03241
7.26E-07,-0.00666,-1.17549,-0.0166
7.27E-07,-0.02256,-1.4917,-0.02451
7.28E-07,-0.02256,-1.17549,-0.03241
7.29E-07,0.001217,-1.4917,-0.03241
7.30E-07,-0.01469,-1.17549,-0.02451
7.31E-07,-0.02256,-1.3336,-0.02451
7.32E-07,-0.02256,-1.3336,-0.03241
7.33E-07,-0.00666,-1.17549,-0.0166
7.34E-07,-0.00666,-1.17549,-0.02451
7.35E-07,-0.02256,-1.3336,-0.04032
7.36E-07,0.016965,-1.17549,-0.03241
7.37E-07,-0.01469,-1.3336,-0.0166
7.38E-07,0.001217,-1.17549,-0.0166
7.39E-07,0.009091,-1.17549,-0.02451
7.40E-07,-0.00666,-1.17549,-0.03241
7.41E-07,-0.02256,-1.3336,-0.0166
7.42E-07,-0.00666,-1.17549,-0.02451
7.43E-07,-0.00666,-1.01739,-0.02451
7.44E-07,-0.01469,-1.01739,-0.02451
7.45E-07,-0.00666,-1.17549,-0.0166
7.46E-07,0.009091,-1.01739,-0.03241
7.47E-07,0.009091,-0.70119,-0.02451
7.48E-07,-0.00666,-0.85929,-0.02451
7.49E-07,-0.03043,-1.01739,-0.0166
7.50E-07,0.001217,-0.85929,-0.0166
7.51E-07,0.016965,-1.17549,-0.0087
7.52E-07,-0.02256,-0.70119,-0.0166
7.53E-07,-0.00666,-1.01739,-0.0166
7.54E-07,-0.01469,-1.01739,-0.0166
7.55E-07,-0.01469,-1.01739,-0.0087
7.56E-07,-0.00666,-1.01739,-0.0166
7.57E-07,0.001217,-1.01739,-0.0166
7.58E-07,-0.01469,-0.85929,-0.0166
7.59E-07,-0.02256,-0.70119,-0.0087
7.60E-07,0.001217,-0.85929,-0.0166
7.61E-07,-0.00666,-0.85929,-0.0166
7.62E-07,-0.00666,-0.70119,-0.0087
7.63E-07,-0.01469,-0.70119,-0.0087
7.64E-07,-0.02256,-0.70119,-0.0087
7.65E-07,-0.02256,-0.85929,-0.0166
7.66E-07,-0.00666,-0.85929,-0.02451
7.67E-07,-0.02256,-0.70119,-0.0166
7.68E-07,-0.00666,-0.70119,-0.0166
7.69E-07,-0.02256,-0.38498,-0.02451
7.70E-07,-0.00666,-0.85929,-0.02451
7.71E-07,-0.00666,-0.70119,-0.0087
7.72E-07,-0.02256,-0.70119,-0.0087
7.73E-07,0.001217,-0.70119,-0.0166
7.74E-07,-0.01469,-0.70119,-0.0166
7.75E-07,0.016965,-0.70119,-0.0166
7.76E-07,-0.02256,-0.54308,-0.0166
7.77E-07,-0.00666,-0.70119,-0.0166
7.78E-07,0.001217,-0.54308,-0.0166
7.79E-07,-0.00666,-0.70119,-0.0166
7.80E-07,-0.01469,-0.38498,-0.0087
7.81E-07,0.009091,-0.38498,-0.0087
7.82E-07,0.001217,-0.38498,-0.02451
7.83E-07,0.001217,-0.54308,-0.02451
7.84E-07,-0.02256,-0.54308,-0.0087
7.85E-07,0.001217,-0.38498,-0.02451
7.86E-07,0.009091,-0.38498,-0.0166
7.87E-07,0.009091,-0.54308,-0.02451
7.88E-07,-0.02256,-0.54308,-0.0166
7.89E-07,-0.00666,-0.38498,-0.02451
7.90E-07,-0.02256,-0.22688,-0.02451
7.91E-07,-0.00666,-0.38498,-0.0166
7.92E-07,0.001217,-0.22688,-0.0087
7.93E-07,-0.02256,-0.38498,-0.0166
7.94E-07,-0.00666,-0.22688,-0.0087
7.95E-07,-0.00666,-0.06877,-0.02451
7.96E-07,-0.02256,-0.22688,-0.03241
7.97E-07,-0.00666,-0.38498,-0.0166
7.98E-07,-0.01469,-0.22688,-0.0166
7.99E-07,-0.03043,-0.06877,-0.0166
8.00E-07,0.016965,-0.22688,-0.02451
8.01E-07,0.001217,-0.22688,-0.0087
8.02E-07,0.001217,0.089328,-0.0166
8.03E-07,0.009091,-0.22688,-0.0166
8.04E-07,-0.00666,-0.22688,-0.02451
8.05E-07,0.001217,-0.38498,-0.0166
8.06E-07,-0.00666,-0.06877,-0.02451
8.07E-07,-0.00666,-0.06877,-0.02451
